title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Bake Bread or Cinnamon Rolls,12,99,120,"culinary, baking",low,indoor,all,"[""flour"", ""yeast"", ""milk"", ""butter""]","['Follow recipe and measurements.', 'Knead dough until smooth.', 'Allow time for rising.', 'Bake until golden brown.']",1+,yes
Play Capture Flag Night Version,10,18,60,"outdoor, team, game",free,outdoor,all,"[""flags"", ""glow sticks"", ""open space""]","['Mark playing area.', 'Each team gets flag.', 'Play in darkness with glow sticks.', 'Capture opponent flag.']",8+,yes
Papermaking Workshop,14,99,120,paper craft,medium,indoor,all,"[""papermaking kit""]","['Prepare pulp', 'Form sheets', 'Press paper', 'Create designs']",1+,no
Moon Sand Play,2,6,30,"sensory, creative",low,indoor,all,"[""flour"", ""baby oil or vegetable oil""]","['Mix 8 cups flour with 1 cup oil until it resembles sand.', 'Place in a bin or tray to contain the mess.', 'Let children mold, shape, and build with the moon sand.', 'Store in airtight container when finished.']",1+,yes
DIY Kazoo Band,5,11,45,"music, craft, performance",low,indoor,all,"[""toilet paper rolls"", ""wax paper"", ""rubber bands"", ""decorations""]","['Cover roll end with wax paper.', 'Secure with rubber band.', 'Poke small hole near end.', 'Hum into open end for music.']",2+,no
Paper Chain Countdown,5,12,45,"craft, math, anticipation",low,indoor,all,"[""colored paper"", ""scissors"", ""glue or stapler""]","['Cut paper into strips.', 'Create chain by linking strips.', 'Make one link per day until event.', 'Remove one link each day counting down.']",1+,yes
Sailing Lessons,10,70,120,"water sport, learning",high,outdoor,all,"[""sailboat"", ""life vest"", ""sailing gloves""]","['Learn parts of sailboat.', 'Practice rigging and knots.', 'Understand wind and navigation.', 'Sail under supervision then solo.']",1+,yes
Letter to Future Self,12,99,30,"reflective, personal, planning",free,indoor,all,"[""paper"", ""pen"", ""envelope""]","['Write letter.', 'Describe hopes.', 'Seal envelope.', 'Open next year.']",1+,no
Create Meme Collection,12,19,45,"creative, digital, humor",free,indoor,all,"[""computer"", ""meme generator"", ""internet""]","['Find meme templates.', 'Create funny captions.', 'Save collection.', 'Share with friends.']",1+,no
Geocaching Advanced,10,99,120,"hobby, outdoor",free,outdoor,all,"[""GPS device"", ""smartphone"", ""pen"", ""swag""]","['Find difficult geocaches.', 'Solve puzzle caches.', 'Hide own geocaches.', 'Attend geocaching events.']",2+,no
Antiquing,25,99,120,"hobby, treasure-hunting, historical",low,both,all,[],"['Visit antique shops and flea markets', 'Search for unique vintage items', 'Learn about different eras and styles', 'Negotiate prices and enjoy the hunt']",1+,no
Indoor Fort Building,3,12,90,"imaginative, building, cozy",free,indoor,all,"[""blankets"", ""chairs"", ""pillows"", ""cushions"", ""clips or clothespins""]","['Arrange chairs and furniture as fort structure.', 'Drape blankets over top and secure with clips.', 'Add pillows and cushions inside.', 'Read books or play games in the fort.']",1+,no
Check Out Library Summer Programs,10,99,90,"educational, community",free,indoor,all,"[""library""]","['Visit local library website.', 'Review summer program schedule.', 'Sign up for activities of interest.', 'Attend and participate.']",1+,no
DIY Slime Store,7,14,90,"creative, entrepreneurial, craft",medium,indoor,all,"[""slime ingredients"", ""containers"", ""labels"", ""price tags""]","['Make different types of slime.', 'Package in containers with labels.', 'Create store display with prices.', 'Sell to family members with play money.']",2+,yes
Lithography Printing,18,99,180,printmaking art,high,indoor,all,"[""lithography supplies""]","['Prepare stone', 'Draw design', 'Set up press', 'Print editions']",1+,yes
Writing Groups,18,99,90,"creative, literary, social",free,indoor,all,"[""writing samples"", ""notebook""]","['Join creative writing groups', 'Share work and receive constructive feedback', 'Complete writing prompts together', 'Support fellow writers']",2+,no
Jazz Dance,8,25,60,"dance, broadway",medium,indoor,all,"[""jazz shoes""]","['Learn jazz technique.', 'Practice sharp movements.', 'Perform broadway style routines.', 'Compete in competitions.']",1+,no
Birdwatching Excursion,50,95,90,"nature, observation, outdoor",low,outdoor,all,"[""binoculars"", ""bird guide book"", ""notebook"", ""camera""]","['Visit a nature preserve or park known for birds.', 'Bring binoculars and a bird identification guide.', 'Move quietly and observe bird behavior.', 'Record species you spot in a notebook.']",1+,no
Geocaching,18,99,90,"outdoor, adventure, treasure-hunt",low,outdoor,all,"[""GPS device or smartphone"", ""geocaching app""]","['Download geocaching app', 'Use GPS coordinates to find hidden caches', 'Sign log book and trade items', 'Explore new areas while treasure hunting']",1+,no
Nature Scavenger Hunt,5,12,60,"outdoor, nature, exploration",free,outdoor,all,"[""list of items"", ""bag for collecting"", ""camera (optional)""]","['Create a list of natural items to find like pinecones, specific leaves, rocks.', 'Give each child a bag and the list.', 'Set boundaries for the search area.', 'Return and compare findings.']",1+,yes
Backyard Olympics,6,10,60,"physical, competitive, outdoor",low,outdoor,all,"[""cones"", ""balls"", ""jump rope"", ""timer""]","['Set up stations for different events like long jump, sprint, and obstacle course.', 'Time each participant and record scores.', 'Award medals or ribbons to participants.', 'Rotate through all events until complete.']",4+,no
World Cup Viewing,10,99,120,"sports, international",low,both,summer,"[""TV or streaming"", ""snacks"", ""team gear""]","['Watch World Cup matches.', 'Support favorite team.', 'Learn about countries.', 'Enjoy global celebration.']",4+,no
Indoor Hopscotch,2,7,15,"physical, coordination",free,indoor,all,"[""tape or painter tape"", ""small object to toss""]","['Use tape to create a hopscotch grid on the floor.', 'Toss an object onto a numbered square.', 'Hop through the course skipping the marked square.', 'Pick up the object and hop back to start.']",1+,no
Learn Hand Lettering,10,99,60,"creative, artistic, skill",low,indoor,all,"[""pen"", ""paper"", ""practice sheets""]","['Get lettering pens.', 'Follow tutorials.', 'Practice letters.', 'Create artwork.']",1+,no
Mock Trial,14,18,120,"law, acting",free,indoor,all,"[""case materials"", ""formal attire""]","['Learn courtroom procedures.', 'Prepare case arguments.', 'Practice examination skills.', 'Compete in mock trials.']",8+,no
Homemade Pancake Art,6,99,45,"culinary, creative, breakfast",low,indoor,all,"[""pancake batter"", ""squeeze bottles"", ""food coloring"", ""griddle""]","['Divide batter and add colors.', 'Pour into squeeze bottles.', 'Draw designs on griddle.', 'Flip and enjoy edible art.']",2+,yes
Laser Cutting,14,70,90,"technology, making",high,indoor,all,"[""laser cutter access"", ""materials"", ""design software""]","['Design piece in software.', 'Set up laser cutter.', 'Cut or engrave material.', 'Assemble or finish piece.']",1+,yes
Food Truck Tour,12,99,90,"food, exploration, family",medium,outdoor,"spring, summer, fall","[""money"", ""transportation"", ""appetite""]","['Research food truck locations in your area.', 'Visit multiple trucks trying different cuisines.', 'Share dishes so everyone can taste variety.', 'Rate each truck and pick favorites.']",1+,no
Habitat for Humanity,16,70,480,"volunteer, construction",free,outdoor,all,"[""work boots"", ""gloves"", ""tools provided""]","['Sign up for build day.', 'Help construct affordable housing.', 'Work alongside homeowners.', 'Make difference in community.']",10+,yes
Ethnomedicine Traditional Study,16,99,120,science learning,free,both,all,"[""materials""]","['Study traditional medicine', 'Interview healers', 'Document practices', 'Respect knowledge']",1+,no
Sock Puppet Theater,5,12,90,"creative, performance, imaginative",low,indoor,all,"[""sock puppets"", ""cardboard box"", ""fabric""]","['Create theater from cardboard box.', 'Add curtains with fabric.', 'Write simple script.', 'Perform puppet show.']",2+,no
Homemade Fruit Leather,8,99,180,"culinary, healthy, patient",low,indoor,all,"[""fruit"", ""blender"", ""baking sheet"", ""parchment paper""]","['Blend fruit until smooth.', 'Spread thinly on lined sheet.', 'Bake on low for several hours.', 'Roll up and cut into strips.']",1+,yes
DIY Zipper Pulls,7,14,45,"craft, functional, personalized",low,indoor,all,"[""beads"", ""cord"", ""charms"", ""key rings""]","['Thread beads onto cord.', 'Add charms or decorations.', 'Attach to key ring or clip.', 'Use on jackets and bags.']",1+,no
Camping,10,99,480,"adventure, nature, survival skills",medium,outdoor,"spring, summer, fall","[""tent"", ""sleeping bags"", ""camping stove"", ""food"", ""flashlights"", ""first aid kit""]","['Choose a campsite and make reservations if needed.', 'Pack all necessary camping gear and clothing.', 'Set up tent together as a family.', 'Cook meals over fire, tell stories, and explore nature.']",1+,yes
Nature Art Frames,6,13,90,"craft, nature, decorative",low,outdoor,all,"[""sticks"", ""glue"", ""string"", ""natural decorations""]","['Arrange sticks into frame shape.', 'Glue corners together.', 'Decorate with natural materials.', 'Add string for hanging.']",1+,yes
Prepare Simple Meals,6,8,10,"chore, cooking",low,indoor,all,[],"['Teach children to make easy foods like sandwiches, salads, or fruit skewers using safe tools.', 'Guide them through gathering ingredients, spreading condiments, and assembling the dish.', 'Emphasise washing hands before handling food and using clean utensils.', 'Share the meal together and ask what they might like to cook next time.']",1+,no
Homemade Magnifying Glass Explorer Kit,7,14,60,"science, nature, adventure",low,outdoor,all,"[""magnifying glass"", ""notebook"", ""collection bags""]","['Assemble explorer supplies.', 'Search yard for interesting specimens.', 'Examine closely with magnifying glass.', 'Document findings in notebook.']",1+,no
Bubble Wrap Stomp,1,3,15,"sensory, physical",free,both,all,"[""bubble wrap""]","['Lay bubble wrap on the floor.', 'Let children stomp and pop bubbles.', 'Listen to the popping sounds.', 'Dance and jump on the wrap.']",1+,yes
Costume Party,8,99,180,"social, creative",medium,indoor,all,"[""costumes"", ""decorations"", ""music"", ""food""]","['Choose party theme.', 'Create or buy costumes.', 'Decorate venue.', 'Have costume contest.']",6+,no
Attend Workshop or Lecture,12,99,120,"educational, learning",low,indoor,all,"[""admission fee (if any)""]","['Find workshop of interest.', 'Register if required.', 'Attend and participate.', 'Ask questions.']",1+,no
Backyard Camping Scavenger Hunt,7,14,90,"outdoor, adventure, nighttime",low,outdoor,all,"[""flashlights"", ""list of items"", ""bags""]","['Create list of nighttime items to find.', 'Search yard or campsite after dark.', 'Use flashlights to locate items.', 'Share findings around campfire.']",2+,yes
Homemade Finger Paint Art,2,4,25,"art, sensory, creative",low,indoor,all,"[""flour"", ""water"", ""food coloring"", ""paper""]","['Mix flour and water to create a paste consistency.', 'Divide into containers and add different food colors.', 'Let children paint with their fingers on large paper.', 'Hang artwork to dry when finished.']",1+,yes
Homemade Face Masks Spa,10,16,60,"self-care, craft, relaxing",low,indoor,all,"[""natural ingredients"", ""bowls"", ""towels""]","['Mix ingredients for face masks.', 'Apply to clean faces.', 'Relax while masks work.', 'Rinse and moisturize.']",2+,yes
Camping Scavenger Hunt,7,14,90,"outdoor, adventure, nature",free,outdoor,all,"[""list of nature items"", ""bags""]","['Create list of camping-related items.', 'Search nature area for items.', 'Photograph rare items instead of collecting.', 'Share findings with group.']",2+,yes
Sidewalk Chalk Art,8,18,45,"art, creative, outdoor",low,outdoor,"spring, summer, fall","[""sidewalk chalk"", ""driveway or sidewalk""]","['Draw colorful murals on driveway or sidewalk.', 'Create hopscotch grids or obstacle courses.', 'Try 3D chalk art techniques.', 'Take photos before rain washes it away.']",1+,no
Succulent Gardening,20,99,30,"hobby, nature, low-maintenance",low,indoor,all,"[""succulents"", ""pots"", ""soil""]","['Choose low-water succulent varieties', 'Plant in well-draining soil', 'Place in sunny location', 'Easy indoor gardening']",1+,no
Ballroom Dancing Lessons,14,80,60,"dance, partner",medium,indoor,all,"[""dance shoes"", ""partner""]","['Learn ballroom dances.', 'Practice with partner.', 'Attend social dances.', 'Compete in competitions.']",2,no
Disaster Relief,18,65,480,"volunteer, emergency",free,both,all,"[""training"", ""flexibility"", ""supplies""]","['Deploy to disaster areas.', 'Provide emergency aid.', 'Help with recovery.', 'Support affected communities.']",10+,yes
Spinning Wool,14,99,90,"crafts, traditional",high,indoor,all,"[""spinning wheel or spindle"", ""wool roving""]","['Prepare wool fibers.', 'Draft and spin into yarn.', 'Ply strands together.', 'Wind into skeins.']",1+,no
Cardboard Castle Building,6,14,120,"creative, engineering, imaginative",low,indoor,all,"[""cardboard boxes"", ""tape"", ""scissors"", ""paint""]","['Cut and connect boxes as castle structure.', 'Add towers and drawbridge.', 'Paint and decorate castle.', 'Use for imaginative play.']",2+,yes
Kiddie Pool Swimming,1,4,45,"water, physical",low,outdoor,summer,"[""kiddie pool"", ""water"", ""floaties""]","['Fill a shallow kiddie pool with a few inches of water.', 'Add floating toys and cups for water play.', 'Supervise constantly as children splash and play.', 'Empty and clean pool after each use.']",1+,yes
