title,age_min,age_max,duration_mins,tags,cost,indoor_outdoor,season,materials_needed,how_to_play,players,parent_caution
Wipe Up Messes,2,3,5,chore,free,indoor,all,"[""folding instructions or markers"", ""paper sheets""]","['Provide cloths or paper towels along with a gentle cleaning spray.', 'Teach children to blot and wipe spills promptly from tables or floors.', 'Have them wring out reusable cloths and check that surfaces are dry when finished.', 'Praise their quick clean‑up skills and encourage them to tidy up their own messes.']",1+,no
Dust with Socks,2,3,5,"chore, fun",free,indoor,all,[],"['Give children a pair of clean socks to wear on their hands like dusting mitts.', 'Show them how to lightly glide their hands along shelves, tables, and other surfaces to pick up dust.', 'Make it a game by seeing who collects the most dust on their socks.', 'Shake or wash the dusty socks when done and wash hands afterwards.']",1+,no
Load Dishwasher,2,3,5,chore,free,indoor,all,[],"['Ask children to carefully place plates, cups, and utensils into the dishwasher racks.', 'Show them how to arrange items so that water can reach all surfaces and where to put detergent.', 'Let them press the start button under supervision once everything is loaded.', 'Remind them to handle knives and glassware carefully or leave those items for adults.']",1+,no
Dry Mop Small Areas,2,3,5,"chore, motor skills",free,indoor,all,"[""decorative lights"", ""music player""]","['Provide a child‑sized dry mop or broom for cleaning small sections of the floor.', 'Demonstrate pushing and pulling the mop in straight lines to gather dust and crumbs.', 'Encourage shaking the mop outside or over a bin to remove collected dirt.', 'Play music or set a short timer to make the cleaning task more fun.']",2+,no
Clear and Set Table,4,5,5,chore,free,indoor,all,[],"['Have children clear dirty dishes from the table and carry them to the sink or dishwasher.', 'Show them how to lay out placemats, napkins, utensils, and plates for the next meal.', 'Let them practice arranging each place setting neatly and evenly.', 'Offer gentle corrections and compliments to build their table‑setting skills.']",1+,no
Make Bed Independently,4,5,5,chore,free,indoor,all,[],"['Encourage children to pull up and straighten fitted and top sheets on their bed each morning.', 'Demonstrate smoothing out wrinkles and tucking in the edges neatly.', 'Have them arrange pillows and stuffed animals at the head of the bed.', 'Remind them daily until making the bed becomes part of their routine.']",1+,no
Dust Surfaces,4,5,5,chore,free,indoor,all,[],"['Provide microfiber cloths and a safe dusting spray suited for wood or other surfaces.', 'Show children how to wipe in one direction to collect dust instead of spreading it around.', 'Start at the top of shelves or dressers and work downward to avoid resettling dust.', 'Shake out or wash the cloths when finished to keep them ready for next time.']",1+,no
Help Cook and Prepare Food,4,5,10,"chore, cooking",low,indoor,all,[],"['Invite children to wash fruits and vegetables and measure ingredients for simple recipes.', 'Let them stir batter, tear lettuce, or sprinkle toppings while you supervise closely.', 'Teach safe knife handling by allowing them to cut soft foods with a butter knife.', 'Explain basic cooking terms and let them taste their creations together.']",1+,yes
Carry and Put Away Groceries,4,5,10,chore,free,indoor,all,[],"['Give children light bags or individual items to carry from the car to the kitchen.', 'Show them where to put pantry staples, refrigerated goods, and other items.', 'Have them help check off items on a shopping list or receipt as they’re put away.', 'Thank them for helping and talk about what meals you’ll make with the groceries.']",1+,no
Sort Laundry,4,5,5,chore,free,indoor,all,"[""colored objects"", ""matching areas""]","['Provide baskets or designate areas for whites, darks, and coloured clothing.', 'Teach children to check pockets, turn clothes right side out, and sort accordingly.', 'Have them place items into the correct basket and explain why sorting matters.', 'Offer praise for accurate sorting and allow them to help load the washing machine.']",1+,no
Water Plants,4,5,5,"chore, gardening",free,both,all,"[""cups"", ""large bucket"", ""small bucket""]","['Give children a small watering can or cup suited for their size.', 'Show them how to check soil moisture and water gently at the base of each plant.', 'Assign certain plants for them to care for and establish regular watering days.', 'Talk about how plants need sunlight and water to grow and thrive.']",1+,yes
Pull Garden Weeds,4,5,10,"chore, gardening",free,outdoor,all,[],"['Explain the difference between weeds and desired plants in the garden.', 'Provide gloves and a small trowel to loosen soil around weeds before pulling.', 'Encourage children to pull from the base so the entire root comes out.', 'Collect weeds in a bucket for disposal or composting and admire the tidy garden.']",1+,no
Wash Small Dishes,4,5,10,chore,free,indoor,all,"[""cups"", ""plastic cups"", ""small balls or pom poms"", ""water source""]","['Fill a sink or basin with warm, soapy water and give kids plastic dishes and utensils.', 'Demonstrate scrubbing surfaces with a sponge and rinsing under clean water.', 'Place washed items on a drying rack and let them drip dry.', 'Supervise to ensure thorough cleaning and keep sharp items out of reach.']",1+,no
Clean Room,4,5,10,chore,free,indoor,all,"[""toys""]","['Ask children to put toys back in their designated bins and books on shelves.', 'Show them how to dust or wipe surfaces and make the bed neatly.', 'Encourage sweeping or vacuuming the floor if necessary, using kid‑sized tools.', 'Set a timer for focused cleaning sessions and inspect together when finished.']",1+,no
Take Care of Pets,6,8,10,"chore, responsibility",free,both,all,"[""cups"", ""large bucket"", ""small bucket""]","['Assign pet care tasks such as brushing fur, refilling water bowls, or cleaning cages.', 'Teach gentle handling techniques and proper ways to hold or pet the animal.', 'Create a schedule for routine care and let children record tasks when completed.', 'Discuss the pet’s needs and why consistent care is important for their well‑being.']",1+,yes
"Vacuum, Sweep or Mop",6,8,15,chore,free,indoor,all,[],"['Provide children with appropriately sized vacuums, brooms, or mops.', 'Show them how to move the tool back and forth to collect dirt and debris.', 'Practice emptying the vacuum container or shaking out rugs together.', 'Help with heavier tasks and praise their effort for helping keep floors clean.']",1+,no
Empty Trash and Take Outside,6,8,10,chore,free,both,all,"[""container"", ""filler material like rice or sand"", ""small toys""]","['Have children collect small trash bins from around the house and bring them together.', 'Show them how to tie up the bags and carry them to the main trash or recycling bin outside.', 'Explain the differences between trash, recycling, and compost if applicable.', 'Remind them to wash hands after handling garbage.']",1+,no
Fold and Put Away Laundry,6,8,10,chore,free,indoor,all,[],"['Demonstrate folding shirts, pants, and towels neatly and stacking them.', 'Give children piles of clean laundry to sort and fold by type.', 'Show them where each stack belongs in drawers or closets.', 'Make the task fun by racing or counting items as they put them away.']",1+,no
Prepare Simple Meals,6,8,10,"chore, cooking",low,indoor,all,[],"['Teach children to make easy foods like sandwiches, salads, or fruit skewers using safe tools.', 'Guide them through gathering ingredients, spreading condiments, and assembling the dish.', 'Emphasise washing hands before handling food and using clean utensils.', 'Share the meal together and ask what they might like to cook next time.']",1+,no
Load and Empty Dishwasher,6,8,10,chore,free,indoor,all,[],"['Show children how to load dirty dishes into the dishwasher, arranging plates, bowls, and cutlery properly.', 'Explain where to add detergent and how to select the appropriate wash cycle.', 'Once the cycle is complete, demonstrate unloading by starting with the top rack to avoid drips.', 'Teach them to put clean dishes away in their proper cabinets and check for any remaining food residue.']",1+,no
Walk Dog with Supervision,6,8,15,"chore, exercise",free,outdoor,all,[],"['Leash the dog securely and walk alongside children as they hold the leash.', 'Choose a familiar route and point out how to watch for other dogs, people, or traffic.', 'Stop at corners and have the dog sit before crossing streets or driveways.', 'Bring bags to pick up waste and reward the dog for good walking behaviour.']",1+,no
Rake Leaves,6,8,15,"chore, outdoor",free,outdoor,autumn,"[""leaf piles"", ""rake""]","['Hand out kid‑sized rakes and show how to pull leaves into manageable piles.', 'Work together to create large piles and take turns raking and jumping into them if allowed.', 'Collect leaves into bags or compost bins once gathered.', 'Talk about how clearing leaves helps the grass grow healthy.']",1+,no
Help Make Dinner,6,8,15,"chore, cooking",low,indoor,all,[],"['Invite children to wash vegetables, measure ingredients, and stir pots under supervision.', 'Teach basic knife skills using a child‑friendly knife to chop softer foods.', 'Let them set timers and check the recipe steps as you cook together.', 'Enjoy the meal as a family and discuss what parts they enjoyed most.']",1+,no
